4237,31.996536254882812,60000,2.30259,0.09800
8314,67.76387286186218,120000,2.30259,0.09800
12580,104.56680274009705,180000,2.30259,0.09800
16662,140.68270993232727,239984,2.30259,0.09800
20794,177.56390118598938,299976,2.30259,0.09800
25032,216.09535551071167,359976,2.30259,0.09800
29168,253.85281801223755,419944,2.30259,0.09800
33337,291.42307019233704,479896,2.30259,0.09800
37589,329.75995898246765,539896,2.30259,0.09800
41869,368.484671831131,599896,2.30259,0.09800
46132,407.0975022315979,659872,2.30259,0.09800
50314,445.01545095443726,719872,2.30259,0.09800
54401,482.0496737957001,779840,2.30259,0.09800
58545,518.4571182727814,839816,2.30259,0.09800
62854,556.1894090175629,899768,2.30259,0.09800
66973,592.660760641098,959768,2.30259,0.09800
71176,629.6453189849854,1019768,2.30259,0.09800
75466,667.1480627059937,1079736,2.30259,0.09800
79590,703.4764120578766,1139720,2.30259,0.09800
83786,740.2516052722931,1199720,2.30259,0.09800
